mq,time_rel,velocity
0,12.25,-7.406180288160509
0,12.3,-15.064621125214781
0,12.35,-3.5627738896040038
0,12.4,-17.952585211531872
0,12.45,-17.818854945193483
0,12.5,-3.112464901979797
0,12.55,-19.98647344897724
0,12.6,-11.101681061776528
0,12.65,-0.9859960608788093
0,12.7,-8.214141858944293
0,12.75,2.3469785929866522
0,12.8,-9.463921778348658
0,12.85,-16.620919023838162
0,12.9,-0.755120096957639
0,12.95,2.9722809290660313
0,13.0,-1.9311012479737297
0,13.05,-4.862206018998839
0,13.1,2.4350555697117384
0,13.15,-4.641286919073053
0,13.2,-6.460877904044213
0,13.25,-2.317317215603138
0,13.3,-31.56942370296314
0,13.35,-29.053428133253966
0,13.4,-3.2925645132096597
0,13.45,-19.917940154497447
0,13.5,-30.263623506285644
0,13.55,-13.33656211934398
0,13.6,-11.23332625518132
0,13.65,-11.941311865430485
0,13.7,-10.434948277585528
0,13.75,-28.401509414858733
0,13.8,-29.551928193911422
0,13.85,-13.238360005804982
0,13.9,-4.207264946158503
0,13.95,-0.3053758952913528
0,14.0,6.61377217152895
0,14.05,1.340965494010597
0,14.1,-16.352149501292494
0,14.15,-2.011201696397794
0,14.2,-2.704237335279646
0,14.25,-20.070493004056953
0,14.3,-20.539577399480233
0,14.35,-21.701533331425047
0,14.4,-15.257089270802302
0,14.45,-23.01836483509519
0,14.5,-24.562729337999667
0,14.55,-13.78398646378012
0,14.6,-11.03320030393892
0,14.65,-18.594958297032917
0,14.7,-24.45058983509862
0,14.75,-13.770055164571502
0,14.8,-18.211654905233765
0,14.85,-11.019153894319912
0,14.9,5.438670402533858
0,14.95,0.29380460619098153
0,15.0,-0.4525235470261006
0,15.05,0.6605556577716574
0,15.1,-14.744422348121715
0,15.15,-26.92273658384812
0,15.2,-1.2434302547440963
0,15.25,-0.4914741157294877
0,15.3,-28.160433294840523
0,15.35,-15.959747921392571
0,15.4,-4.011491031973382
0,15.45,-5.991651311463152
0,15.5,-17.810686989001226
0,15.55,-29.36306908076394
0,15.6,-25.954662686151288
0,15.65,-22.10885055597547
0,15.7,-16.214162232535276
0,15.75,-22.35713248798193
0,15.8,-13.154166917926213
0,15.85,-5.075680368413773
0,15.9,-6.7473369363810525
0,15.95,1.4512690907687307
0,16.0,-11.799034317228676
0,16.05,-21.85690234882792
0,16.1,-19.88353946941337
0,16.15,-9.056233195519642
0,16.2,-20.52281440819739
0,16.25,-20.633430165046697
0,16.3,0.6095149110065371
0,16.35,-30.298229183066248
0,16.4,-22.260235047366606
0,16.45,-16.30795362004805
0,16.5,-43.41061386553364
0,16.55,-13.41760375128344
0,16.6,-16.13043968920141
0,16.65,-40.981145914876734
0,16.7,-19.41248461721476
0,16.75,-2.990085829415172
0,16.8,-22.75574669417855
0,16.85,-26.479507505951766
0,16.9,-8.036365632713359
0,16.95,-13.544443415758105
0,17.0,-9.040930981388712
0,17.05,-5.413211215136218
0,17.1,5.63816116365878
0,17.15,13.082171779413057
0,17.2,-21.35880686866182
0,17.25,-22.870109084018416
0,17.3,-27.217724368911377
0,17.35,-43.422306030059985
0,17.4,-21.784410493214942
0,17.45,-29.52412065510388
0,17.5,-42.60551511620154
0,17.55,-11.9943533547073
0,17.6,-9.15364003255405
0,17.65,-35.92067454923188
0,17.7,-29.745001441179802
0,17.75,-13.709230056718836
0,17.8,0.993577434491275
0,17.85,0.0021647750029610826
0,17.9,-8.945614324395764
0,17.95,3.9798354723997815
0,18.0,1.4849666331988876
0,18.05,2.4911304417819933
0,18.1,7.044205295423542
0,18.15,-8.161659163853631
0,18.2,-7.693902408279775
0,18.25,-14.902051987599174
0,18.3,-24.742403120024168
0,18.35,-7.297522335834261
0,18.4,-5.261186983528119
0,18.45,-16.22616038794869
0,18.5,-0.09043137670841582
0,18.55,-2.7235371567764735
0,18.6,-22.779260350587265
0,18.65,-10.173277087667177
0,18.7,-16.60231029778838
0,18.75,-13.474645127343255
0,18.8,21.840108822956008
0,18.85,16.001393273744117
0,18.9,-2.8542729995791705
0,18.95,-3.415724067991639
0,19.0,15.083843167251263
0,19.05,14.042821088331891
0,19.1,6.953174820638609
0,19.15,20.2031876054931
0,19.2,16.401307758185144
0,19.25,15.90249516775428
0,19.3,-13.046771478389973
0,19.35,-27.66345634873874
0,19.4,-3.6078213089070443
0,19.45,-6.4507796821192
0,19.5,5.978329830238678
0,19.55,4.856219420305312
0,19.6,2.0130900108260636
0,19.65,13.471427079193838
0,19.7,-4.31330732567006
0,19.75,14.134500216517397
0,19.8,19.97347070366121
0,19.85,-13.109052901373826
0,19.9,13.101577573046
0,19.95,54.73851792427859
0,20.0,33.17480130258505
0,20.05,1.4189174680285026
0,20.1,10.300755760755555
0,20.15,24.00262462410908
0,20.2,39.59287068060909
0,20.25,16.974387507004316
0,20.3,9.816189995518833
0,20.35,46.62771046587394
0,20.4,13.50052828301452
0,20.45,-9.537579678124343
0,20.5,2.609295264608288
0,20.55,-7.174957992487777
0,20.6,14.270962300864799
0,20.65,24.165125473279737
0,20.7,24.24004931243244
0,20.75,54.0779836029293
0,20.8,38.69972182076793
0,20.85,7.607771317271639
0,20.9,37.06662510578169
0,20.95,34.66893265806483
0,21.0,30.992879312227473
0,21.05,65.25619836960041
0,21.1,48.32361010642636
0,21.15,43.379318708281254
0,21.2,39.67927874334865
0,21.25,16.719271705939732
0,21.3,10.975896538276263
0,21.35,-8.357363173929443
0,21.4,16.85641899049262
0,21.45,48.07851934097244
0,21.5,26.069554572125664
0,21.55,40.52477181206067
0,21.6,54.41546666376839
0,21.65,21.687184143139802
0,21.7,14.487567824023344
0,21.75,44.974526917797164
0,21.8,57.72244222112747
0,21.85,38.5758185034849
0,21.9,47.37197528290425
0,21.95,64.26387653040189
0,22.0,46.972654415591975
0,22.05,55.872717708530075
0,22.1,39.80039918823442
0,22.15,17.524080650568887
0,22.2,54.99173634850955
0,22.25,52.417043448237344
0,22.3,40.92713753154482
0,22.35,43.09868746933404
0,22.4,11.542534007206916
0,22.45,14.329339865034516
0,22.5,33.06203327995382
0,22.55,29.67562922961484
0,22.6,26.965512176341555
0,22.65,38.211807551504236
0,22.7,50.22263453134554
0,22.75,44.735268019863916
0,22.8,52.60363926493228
0,22.85,37.19696334514245
0,22.9,35.166088627234586
0,22.95,60.836207417654975
0,23.0,35.34331706700773
0,23.05,53.29526261515867
0,23.1,94.27415802252217
0,23.15,70.09462273125695
0,23.2,49.38325273842322
0,23.25,53.1197069573642
0,23.3,44.56118370271218
0,23.35,14.166078647721427
0,23.4,-0.3710916976582762
0,23.45,18.60318862337254
0,23.5,41.338845900842564
0,23.55,45.10831913874433
0,23.6,33.440780717686835
0,23.65,7.690814286851152
0,23.7,16.578834159084888
0,23.75,53.699473117137416
0,23.8,35.97959627288538
0,23.85,27.860316699116744
0,23.9,55.57765217863297
0,23.95,66.19956942594426
0,24.0,54.33622664816697
0,24.05,53.70924379384764
0,24.1,55.34318742756676
0,24.15,20.652797058775572
0,24.2,7.035539740091863
0,24.25,28.340497785201446
0,24.3,34.49951139718632
0,24.35,-0.5875680066095594
0,24.4,0.16677195374013615
0,24.45,19.358221708991692
0,24.5,-14.4815747948079
0,24.55,7.853788134586108
0,24.6,20.23899889356403
0,24.65,17.17461278069777
0,24.7,59.174067577120475
0,24.75,14.896807423032055
0,24.8,-3.819459137032397
0,24.85,25.901652550811377
0,24.9,19.674927821277407
0,24.95,57.44877439349838
0,25.0,49.68841161820645
0,25.05,46.63082000931432
0,25.1,56.224048291940505
0,25.15,-5.54316336143264
0,25.2,2.3849334634487884
0,25.25,23.098463745402086
0,25.3,1.575049837680008
0,25.35,-8.837532946403051
0,25.4,-19.295506485066802
0,25.45,14.414471484968525
0,25.5,-9.733666602102884
0,25.55,-38.02219346098331
0,25.6,29.037187898489893
0,25.65,14.493838492613468
0,25.7,-3.361181539794926
0,25.75,34.0729013519088
0,25.8,10.472384381351866
0,25.85,-3.4156886444627195
0,25.9,10.493355857937948
0,25.95,35.952445059651055
0,26.0,45.06306762361537
0,26.05,20.41508651127348
0,26.1,27.05234798793602
0,26.15,33.71586527059529
0,26.2,35.43012711310159
0,26.25,-11.039744774618717
0,26.3,-50.200496396194154
0,26.35,-11.939989369178265
0,26.4,-8.631591953274032
0,26.45,-12.84654696222896
0,26.5,-25.467361644187754
0,26.55,-20.4839889389171
0,26.6,-15.481304457299963
0,26.65,-34.08492611259617
0,26.7,1.3443272072970818
0,26.75,-3.746279814495391
0,26.8,-13.098268757678651
0,26.85,-4.633388292119198
0,26.9,-1.247021442791773
0,26.95,16.655580494669856
0,27.0,-7.257833493740383
0,27.05,10.698615585828037
0,27.1,38.15486109980575
0,27.15,21.884197347918818
0,27.2,11.581286507905531
0,27.25,-26.352408336945107
0,27.3,-31.593048179288047
0,27.35,-33.390174977846605
0,27.4,-64.66453414901895
0,27.45,-17.030923182526706
0,27.5,-15.332169937849448
0,27.55,-24.953457991040292
0,27.6,11.645850403033991
0,27.65,-53.03333589019612
0,27.7,-39.123555087697184
0,27.75,7.282700167938502
0,27.8,-51.574179715011134
0,27.85,-11.195144137204165
0,27.9,47.8219371687922
0,27.95,8.164434225451336
0,28.0,-10.401009960926826
0,28.05,-17.513557246440648
0,28.1,-29.082727196233122
0,28.15,-29.140102906831466
0,28.2,-38.98339755001751
0,28.25,-30.14524251187516
0,28.3,-28.41861395102907
0,28.35,-44.5607924508355
0,28.4,-32.10905256089573
0,28.45,-40.236777941102986
0,28.5,-78.01316441444091
0,28.55,-76.34204951849186
0,28.6,-58.458587447515995
0,28.65,-58.55561146682866
0,28.7,-50.52551511409869
0,28.75,-37.04622678332683
0,28.8,-63.371560564796944
0,28.85,-74.35478221703978
0,28.9,-27.251165642397957
0,28.95,-37.30398891104601
0,29.0,-66.50637186568275
0,29.05,-63.87410106110117
0,29.1,-46.62491427715939
0,29.15,-27.50000253927055
0,29.2,-73.32451694061332
0,29.25,-79.85105636995178
0,29.3,-85.47592314148108
0,29.35,-137.07030785172233
0,29.4,-109.65080899247116
0,29.45,-107.03943859225494
0,29.5,-108.11073347533954
0,29.55,-92.55472328629492
0,29.6,-150.95637251982782
0,29.65,-85.4016616561332
0,29.7,-30.81104560268718
0,29.75,-114.41635087535288
0,29.8,-73.66883215578308
0,29.85,-70.97796306306181
0,29.9,-128.8424669971235
0,29.95,-88.89527920726745
0,30.0,-75.0030512546203
0,30.05,-75.10263841478064
0,30.1,-87.37056255906184
0,30.15,-91.23127667978602
0,30.2,-91.34690956984429
0,30.25,-113.06435476421888
0,30.3,-132.00797635032836
0,30.35,-147.22661169495112
0,30.4,-123.84100727376672
0,30.45,-143.7975497030812
0,30.5,-143.019397606836
0,30.55,-126.16696019430019
0,30.6,-153.75579587468724
0,30.65,-143.50740832098103
0,30.7,-150.30562580703378
0,30.75,-141.9279207269781
0,30.8,-143.03383096341793
0,30.85,-124.16602843698789
0,30.9,-75.74445752470213
0,30.95,-116.81145737777378
0,31.0,-91.18071213125968
0,31.05,-75.0482809118491
0,31.1,-149.68156854668902
0,31.15,-128.78825412261494
0,31.2,-124.13281370776818
0,31.25,-164.51301743733362
0,31.3,-120.54798846705992
0,31.35,-145.63276763708222
0,31.4,-186.13659008567586
0,31.45,-138.22095357203392
0,31.5,-186.48715111751
0,31.55,-164.4995883670075
0,31.6,-108.72210728614372
0,31.65,-181.20964174309879
0,31.7,-160.12249271516566
0,31.75,-152.53278808790014
0,31.8,-143.96167725178418
0,31.85,-105.35958541897921
0,31.9,-140.34006879748546
0,31.95,-110.39964063014018
0,32.0,-116.32057301839099
0,32.05,-117.39312604410607
0,32.1,-94.16688630834614
0,32.15,-133.15695276277378
0,32.2,-104.06536497640424
0,32.25,-143.11696138215808
0,32.3,-179.2984452623703
0,32.35,-137.492120675821
0,32.4,-174.69310423929
0,32.45,-180.685739890832
0,32.5,-155.40627266135309
0,32.55,-153.5658484773105
0,32.6,-140.95545269730772
0,32.65,-170.4395126264968
0,32.7,-200.9392758448783
0,32.75,-118.70875097081861
0,32.8,-74.6416728503021
0,32.85,-113.97048659435161
0,32.9,-99.31604663121135
0,32.95,-118.06256458489152
0,33.0,-116.17646691943027
0,33.05,-86.73425633505029
0,33.1,-121.25560176533335
0,33.15,-117.39436273283951
0,33.2,-110.5709064817613
0,33.25,-157.97721974640652
0,33.3,-153.13848448921007
0,33.35,-107.82015401590691
0,33.4,-141.46651989654544
0,33.45,-154.39398635398902
0,33.5,-129.7661292296704
0,33.55,-130.828982452275
0,33.6,-119.02811252444815
0,33.65,-176.51083881881289
0,33.7,-200.37006724322674
0,33.75,-138.04933482202193
0,33.8,-131.1819593024238
0,33.85,-105.4671533755426
0,33.9,-98.57860225334251
0,33.95,-121.45516190575847
0,34.0,-62.94189480622152
0,34.05,-104.68982353351396
0,34.1,-163.3562620581452
0,34.15,-98.82811496028546
0,34.2,-134.66515777688946
0,34.25,-144.668091504184
0,34.3,-102.94594719411509
0,34.35,-139.81096986028336
0,34.4,-128.91703888731192
0,34.45,-124.9853668800698
0,34.5,-152.9219690806158
0,34.55,-144.01085775929798
0,34.6,-140.07620806449444
0,34.65,-156.07368520492233
0,34.7,-119.23559212824816
0,34.75,-100.32929853588755
0,34.8,-105.3528206059489
0,34.85,-89.4260117276524
0,34.9,-158.31285290439345
0,34.95,-120.42998153247915
0,35.0,-52.583122418337055
0,35.05,-121.49937911531782
0,35.1,-85.58294428424256
0,35.15,-59.641811139681124
0,35.2,-125.59341433564981
0,35.25,-156.5954503967624
0,35.3,-143.63975132234867
0,35.35,-104.69730360932546
0,35.4,-102.72358827808824
0,35.45,-117.74036331635169
0,35.5,-124.76197282694544
0,35.55,-111.78970533230674
0,35.6,-131.80666321421728
0,35.65,-105.83295613102295
0,35.7,-76.85560528645591
0,35.75,-140.86765987395563
0,35.8,-85.8883621651205
0,35.85,-68.90437754373798
0,35.9,-152.91861217405753
0,35.95,-61.93296813964844
0,36.0,0.0533905029296875
0,36.05,-97.96024322509766
0,36.1,-75.97388458251953
0,36.15,-46.987525939941406
0,36.2,-101.00116729736328
0,36.25,-56.014801025390625
0,36.3,-86.0284423828125
0,36.35,-112.04207611083984
0,36.4,-79.05572509765625
0,36.45,-117.0693588256836
0,36.5,-92.08300018310547
0,36.55,-80.09664154052734
0,36.6,-52.11027526855469
0,36.65,-58.12391662597656
0,36.7,-116.1375503540039
0,36.75,-25.151195526123047
0,36.8,-51.164833068847656
0,36.85,-101.17847442626953
0,36.9,-13.19211196899414
0,36.95,-37.20574951171875
0,37.0,-53.219390869140625
0,37.05,-45.2330322265625
0,37.1,-30.24666976928711
0,37.15,-18.26030731201172
0,37.2,-116.2739486694336
0,37.25,-94.28758239746094
0,37.3,-13.301223754882812
0,37.35,-66.31486511230469
0,37.4,-93.32850646972656
0,37.45,-72.3421401977539
0,37.5,-93.35578155517578
0,37.55,-95.36942291259766
0,37.6,-73.383056640625
0,37.65,-42.396697998046875
0,37.7,-30.41033935546875
0,37.75,-63.423973083496094
0,37.8,-16.43761444091797
0,37.85,-26.451255798339844
0,37.9,-71.46489715576172
0,37.95,-10.478534698486328
0,38.0,-1.4921722412109375
0,38.05,10.49418830871582
0,38.1,4.480550765991211
0,38.15,-34.53308868408203
0,38.2,-42.546730041503906
0,38.25,-31.560367584228516
0,38.3,-7.574005126953125
0,38.35,-53.587646484375
0,38.4,-71.60128784179688
0,38.45,-42.61492156982422
0,38.5,-46.628562927246094
0,38.55,-36.64220428466797
0,38.6,-0.6558418273925781
0,38.65,-4.6694793701171875
0,38.7,-31.683120727539062
0,38.75,32.30324172973633
0,38.8,7.289602279663086
0,38.85,-76.72403717041016
0,38.9,-6.737674713134766
0,38.95,11.248685836791992
0,39.0,6.23504638671875
0,39.05,57.221405029296875
0,39.1,42.207767486572266
0,39.15,9.194129943847656
0,39.2,-24.81951141357422
0,39.25,2.166851043701172
0,39.3,22.15321159362793
0,39.35,-55.86042785644531
0,39.4,-40.87406921386719
0,39.45,9.112295150756836
0,39.5,-7.901344299316406
0,39.55,6.085016250610352
0,39.6,-4.928623199462891
0,39.65,-23.9422607421875
0,39.7,-21.955902099609375
0,39.75,-25.969539642333984
0,39.8,-2.9831771850585938
0,39.85,13.003181457519531
0,39.9,41.98954391479492
0,39.95,50.97590637207031
0,40.0,37.96226501464844
0,40.05,50.94862365722656
0,40.1,18.934986114501953
0,40.15,-36.078651428222656
0,40.2,-11.092292785644531
0,40.25,29.89406967163086
0,40.3,31.880430221557617
0,40.35,24.866790771484375
0,40.4,-31.146846771240234
0,40.45,-2.1604881286621094
0,40.5,10.825874328613281
0,40.55,-47.187767028808594
0,40.6,-15.201404571533203
0,40.65,-31.215042114257812
0,40.7,-14.228683471679688
0,40.75,4.757678985595703
0,40.8,-6.255958557128906
0,40.85,54.73040008544922
0,40.9,35.71676254272461
0,40.95,28.703123092651367
0,41.0,21.689483642578125
0,41.05,-11.324153900146484
0,41.1,30.66220474243164
0,41.15,25.64856719970703
0,41.2,18.634925842285156
0,41.25,25.621288299560547
0,41.3,-3.392353057861328
0,41.35,-20.405990600585938
0,41.4,-50.41963195800781
0,41.45,-28.433269500732422
0,41.5,8.553092956542969
0,41.55,-10.460548400878906
0,41.6,-16.474185943603516
0,41.65,-17.487823486328125
0,41.7,-34.50146484375
0,41.75,-23.51510238647461
0,41.8,10.471258163452148
0,41.85,8.457618713378906
0,41.9,48.44397735595703
0,41.95,72.43034362792969
0,42.0,18.416702270507812
0,42.05,42.40306091308594
0,42.1,15.389423370361328
0,42.15,-17.62421417236328
0,42.2,44.362144470214844
0,42.25,-10.651493072509766
0,42.3,-44.665130615234375
0,42.35,21.32122802734375
0,42.4,7.307588577270508
0,42.45,-29.706050872802734
0,42.5,-22.719688415527344
0,42.55,-0.7333297729492188
0,42.6,16.253032684326172
0,42.65,9.23939323425293
0,42.7,-12.774246215820312
0,42.75,-8.787883758544922
0,42.8,11.198476791381836
0,42.85,-2.8151626586914062
0,42.9,-1.8288002014160156
0,42.95,30.15755844116211
0,43.0,49.1439208984375
0,43.05,41.130279541015625
0,43.1,26.116641998291016
0,43.15,43.103004455566406
0,43.2,13.089363098144531
0,43.25,-61.924278259277344
0,43.3,-33.93791198730469
0,43.35,8.048446655273438
0,43.4,-9.965190887451172
0,43.45,-3.978832244873047
0,43.5,13.007530212402344
0,43.55,0.9938907623291016
0,43.6,-57.019752502441406
0,43.65,-40.03338623046875
0,43.7,12.952972412109375
0,43.75,-23.060665130615234
0,43.8,-13.07430648803711
0,43.85,2.9120559692382812
0,43.9,25.89841651916504
0,43.95,70.88478088378906
0,44.0,29.871139526367188
0,44.05,-4.1425018310546875
0,44.1,-16.156139373779297
0,44.15,-29.169776916503906
0,44.2,-30.18341827392578
0,44.25,11.802942276000977
0,44.3,47.789302825927734
0,44.35,-3.224334716796875
0,44.4,-22.237972259521484
0,44.45,-31.25161361694336
0,44.5,-36.26525115966797
0,44.55,-36.278892517089844
0,44.6,-72.29253387451172
0,44.65,-18.306167602539062
0,44.7,2.6801910400390625
0,44.75,-21.333446502685547
0,44.8,11.652914047241211
0,44.85,5.639274597167969
0,44.9,20.625635147094727
0,44.95,11.611995697021484
0,45.0,-19.401641845703125
0,45.05,-6.415283203125
0,45.1,-8.42892074584961
0,45.15,16.55743980407715
0,45.2,27.543800354003906
0,45.25,3.530160903930664
0,45.3,-16.483478546142578
0,45.35,-44.49711608886719
0,45.4,-41.51075744628906
0,45.45,-42.524391174316406
0,45.5,-81.53803253173828
0,45.55,-47.551673889160156
0,45.6,16.434688568115234
0,45.65,5.421049118041992
0,45.7,15.40740966796875
0,45.75,-0.6062278747558594
0,45.8,-57.61986541748047
0,45.85,-15.633506774902344
0,45.9,26.352853775024414
0,45.95,17.339214324951172
0,46.0,42.32557678222656
0,46.05,46.31193542480469
0,46.1,-3.701702117919922
0,46.15,-16.715343475341797
0,46.2,5.271018981933594
0,46.25,-12.742618560791016
0,46.3,-62.756256103515625
0,46.35,-60.7698974609375
0,46.4,3.216463088989258
0,46.45,-6.797176361083984
0,46.5,-39.810813903808594
0,46.55,-39.82445526123047
0,46.6,-72.83809661865234
0,46.65,-25.851734161376953
0,46.7,5.1346282958984375
0,46.75,-29.879009246826172
0,46.8,-6.892650604248047
0,46.85,22.093711853027344
0,46.9,31.0800724029541
0,46.95,18.06643295288086
0,47.0,3.052793502807617
0,47.05,5.039154052734375
0,47.1,17.025516510009766
0,47.15,21.011877059936523
