mq,time_rel,velocity,velocity_processed
0,4.25,10.869998444801807,0.0
0,4.3,8.160313891868704,0.0
0,4.35,3.3176608080521683,0.0
0,4.4,8.0680004517428,0.0
0,4.45,9.520936901942635,0.0
0,4.5,10.231060622728988,0.0
0,4.55,10.848365136320187,0.0
0,4.6,7.818289432079616,0.0
0,4.65,9.128575391724151,0.0
0,4.7,11.362516499014344,0.0
0,4.75,13.684405718997493,0.0
0,4.8,7.5997421122480855,0.0
0,4.85,5.502129241816817,0.0
0,4.9,10.943156887580527,0.0
0,4.95,7.1132775688503935,0.0
0,5.0,9.465174605682861,0.0
0,5.05,11.235148907565126,0.0
0,5.1,6.817204771935268,0.0
0,5.15,6.602843456994383,0.0
0,5.2,9.87755297962992,0.0
0,5.25,13.789967370557527,0.0
0,5.3,9.837252430941277,0.0
0,5.35,8.466539272988824,0.0
0,5.4,10.701402154878602,0.0
0,5.45,11.511129502532581,0.0
0,5.5,18.5760993885172,0.0
0,5.55,20.122056451006404,0.0
0,5.6,8.6268792702458,0.0
0,5.65,5.49653812824632,0.0
0,5.7,11.670439889016468,0.0
0,5.75,10.638245997603532,0.0
0,5.8,16.794498862032604,0.0
0,5.85,15.675273180241534,0.0
0,5.9,1.7714288566838838,0.0
0,5.95,9.336783835733854,0.0
0,6.0,18.89728855907354,0.0
0,6.05,17.161007052848145,0.0
0,6.1,12.585834889477665,0.0
0,6.15,8.843647549170214,0.0
0,6.2,15.64724734707123,0.0
0,6.25,18.661526033442744,0.0
0,6.3,19.547841555468633,0.0
0,6.35,14.677631644918556,0.0
0,6.4,3.0986157119117728,0.0
0,6.45,15.524394705867511,0.0
0,6.5,29.58166540403282,0.0
0,6.55,17.596808072396687,0.0
0,6.6,12.362329214671586,0.0
0,6.65,13.451340036531588,0.0
0,6.7,10.570626267225103,0.0
0,6.75,21.03605725607083,0.0
0,6.8,23.743144949349073,0.0
0,6.85,14.52340752536455,0.0
0,6.9,4.593389855980881,0.0
0,6.95,5.287815855753434,0.0
0,7.0,24.949832320211243,0.0
0,7.05,26.127350736965465,0.0
0,7.1,16.333186214738,0.0
0,7.15,12.781789105148007,0.0
0,7.2,6.831348811092047,0.0
0,7.25,20.512754774944472,0.0
0,7.3,33.37801932477664,0.0
0,7.35,16.08918854595801,0.0
0,7.4,7.421538326944143,0.0
0,7.45,19.6933577083776,0.0
0,7.5,26.065815233695222,0.0
0,7.55,30.918435393535855,0.0
0,7.6,24.091611545926284,0.0
0,7.65,7.396844556354968,0.0
0,7.7,8.25765725349795,0.0
0,7.75,27.346342438308913,0.0
0,7.8,37.63476184099115,0.0
0,7.85,18.311011683509314,0.0
0,7.9,6.747703016206001,0.0
0,7.95,6.718900543311015,0.0
0,8.0,13.959824329640849,0.0
0,8.05,39.77169549501947,0.0
0,8.1,37.60891672409923,0.0
0,8.15,18.248810920548962,0.0
0,8.2,8.877084275613257,0.0
0,8.25,9.608213123342257,0.0
0,8.3,27.84843235701686,0.0
0,8.35,31.867219237330247,0.0
0,8.4,25.284561802332895,0.0
0,8.45,19.196541055589147,0.0
0,8.5,19.551071577598094,0.0
0,8.55,39.355631098046885,0.0
0,8.6,37.107426419491155,0.0
0,8.65,12.332829413204005,0.0
0,8.7,12.061625535016857,0.0
0,8.75,25.422292153892474,0.0
0,8.8,28.09700353015781,0.0
0,8.85,28.407062562949225,0.0
0,8.9,21.674688228990107,0.0
0,8.95,10.28925220516604,0.0
0,9.0,18.480526544241485,0.0
0,9.05,37.5264620927584,0.0
0,9.1,41.3750386606759,0.0
0,9.15,25.753494668473024,0.0
0,9.2,4.137408638823105,0.0
0,9.25,6.196965084623372,0.0
0,9.3,36.26357688326944,0.0
0,9.35,53.210514409687896,0.0
0,9.4,33.82811733378229,0.0
0,9.45,13.081236511263917,0.0
0,9.5,22.488726018294322,0.0
0,9.55,34.38050188550396,0.0
0,9.6,37.21502892252635,0.0
0,9.65,35.9124736448623,0.0
0,9.7,25.783968309737915,0.0
0,9.75,25.87056223118398,0.0
0,9.8,24.403182117403933,0.0
0,9.85,39.96298906938585,0.0
0,9.9,34.025055256138664,0.0
0,9.95,4.019845420654317,0.0
0,10.0,42.923743040872075,0.0
0,10.05,40.26090316351145,0.0
0,10.1,14.738131245361943,0.0
0,10.15,36.05676985045057,0.0
0,10.2,7.408720239982334,0.0
0,10.25,11.234958442135428,0.0
0,10.3,50.89478579636932,0.0
0,10.35,49.07255818894002,0.0
0,10.4,33.531431204968406,0.0
0,10.45,8.374541359247116,0.0
0,10.5,11.007031172890583,0.0
0,10.55,32.482074502539525,0.0
0,10.6,37.766869708337474,0.0
0,10.65,48.9795352220371,0.0
0,10.7,30.728788547399706,0.0
0,10.75,7.238683646770088,0.0
0,10.8,26.940379860267804,0.0
0,10.85,29.472667353150413,0.0
0,10.9,26.790254345863545,0.0
0,10.95,26.390522480429727,0.0
0,11.0,21.06445538398251,0.0
0,11.05,21.465858831706072,0.0
0,11.1,2.7445484798871576,0.0
0,11.15,11.104524560972138,0.0
0,11.2,15.845852392909975,0.0
0,11.25,7.296884602658463,0.0
0,11.3,37.01364327185104,0.0
0,11.35,40.04124802145481,0.0
0,11.4,8.874677227944144,0.0
0,11.45,-1.168530196485213,0.0
0,11.5,12.980153153692687,0.0
0,11.55,36.00434292194717,0.0
0,11.6,61.9839409650931,0.0
0,11.65,48.70770123220258,0.0
0,11.7,2.185768649889775,0.0
0,11.75,-8.15963663549167,0.0
0,11.8,12.693443992198908,0.0
0,11.85,40.48354708135801,0.0
0,11.9,44.01396654277925,0.0
0,11.95,28.69017254292561,0.0
0,12.0,-1.407492926556865,0.0
0,12.05,-19.58945735801383,0.0
0,12.1,27.088474664005222,0.0
0,12.15,30.12178129880782,0.0
0,12.2,3.499817960625687,0.0
0,12.25,33.454837426063115,0.0
0,12.3,33.97473720849541,0.0
0,12.35,17.86719043809299,0.0
0,12.4,30.507537090575884,0.0
0,12.45,24.311847324258935,0.0
0,12.5,14.246663122099829,0.0
0,12.55,45.067278976779086,0.0
0,12.6,69.485910000234,0.0
0,12.65,43.53153719120506,0.0
0,12.7,2.490820541132878,0.0
0,12.75,-2.511742969329436,0.0
0,12.8,20.003486759598605,0.0
0,12.85,44.25098956682054,0.0
0,12.9,59.98508082878172,0.0
0,12.95,1.7772355878161799,0.0
0,13.0,-31.480057761734802,0.0
0,13.05,16.10433965609471,0.0
0,13.1,37.34966555824395,0.0
0,13.15,57.109931372272804,0.0
0,13.2,28.961309350675204,0.0
0,13.25,-17.83136959693713,0.0
0,13.3,-4.677903715121692,0.0
0,13.35,16.843165462348292,0.0
0,13.4,53.91900487502342,0.0
0,13.45,42.60646821159177,0.0
0,13.5,15.05178681519993,0.0
0,13.55,44.126869814372355,0.0
0,13.6,33.76928042685899,0.0
0,13.65,22.643430286173395,0.0
0,13.7,33.28091019313641,0.0
0,13.75,1.2322713319280254,0.0
0,13.8,20.8711467101624,0.0
0,13.85,66.97429883736605,0.0
0,13.9,43.63625957588834,0.0
0,13.95,21.638564951996134,0.0
0,14.0,-10.861106749095452,0.0
0,14.05,-15.228834115354717,0.0
0,14.1,54.14262389473274,0.0
0,14.15,73.97714637860602,0.0
0,14.2,32.19226486391687,0.0
0,14.25,-28.13413763744563,0.0
0,14.3,-16.657293370863393,0.0
0,14.35,65.87508381655617,0.0
0,14.4,70.09674597948633,0.0
0,14.45,47.88626631463349,0.0
0,14.5,33.46691198638832,0.0
0,14.55,18.167740351816732,0.0
0,14.6,47.017896250855955,0.0
0,14.65,54.08851879321716,0.0
0,14.7,41.861483598632915,0.0
0,14.75,39.23375096199029,0.0
0,14.8,27.859826938787876,0.0
0,14.85,36.8000618055576,0.0
0,14.9,58.69554216211806,0.0
0,14.95,28.760397995687555,0.0
0,15.0,-10.435496837308536,0.0
0,15.05,14.924478647935556,0.0
0,15.1,68.37379849700287,0.0
0,15.15,84.26541670052285,0.0
0,15.2,23.964655306455928,0.0
0,15.25,-6.06787625620526,0.0
0,15.3,23.496434129162584,0.0
0,15.35,48.36635948623388,0.0
0,15.4,92.93081740524079,0.0
0,15.45,76.27209123940115,0.0
0,15.5,21.72728687340829,0.0
0,15.55,8.832499520605023,0.0
0,15.6,31.12733734921031,0.0
0,15.65,78.40670711163857,0.0
0,15.7,73.62788531548591,0.0
0,15.75,45.80053654845676,0.0
0,15.8,20.512245844811687,0.0
0,15.85,24.714779886677718,0.0
0,15.9,70.35349383440935,0.0
0,15.95,46.84496018798967,0.0
0,16.0,14.390553939711479,0.0
0,16.05,37.79485536403812,0.0
0,16.1,58.930080641145544,0.0
0,16.15,65.5603757307456,0.0
0,16.2,39.28099111913965,0.0
0,16.25,3.3818704340401826,0.0
0,16.3,26.479011044390344,0.0
0,16.35,71.70087098195685,0.0
0,16.4,73.80598594938425,0.0
0,16.45,71.59318087601308,0.0
0,16.5,50.18267293961392,0.0
0,16.55,17.170514247062755,0.0
0,16.6,50.71900990094587,0.0
0,16.65,114.2272290327197,0.0
0,16.7,117.0286039652592,0.0
0,16.75,47.06008817463307,0.0
0,16.8,16.79292941995437,0.0
0,16.85,44.399570596682175,0.0
0,16.9,70.91243768744575,0.0
0,16.95,81.28808133413644,0.0
0,17.0,44.642455848275574,0.0
0,17.05,32.004694708040326,0.0
0,17.1,55.266026071308666,0.0
0,17.15,67.60984877794819,0.0
0,17.2,86.59354346673103,0.0
0,17.25,59.85429228018672,0.0
0,17.3,39.92024184367811,0.0
0,17.35,85.50484399269112,0.0
0,17.4,104.91491806453818,0.0
0,17.45,88.71967339039419,0.0
0,17.5,57.035883214719426,0.0
0,17.55,38.05855518174888,0.0
0,17.6,80.80985153434924,0.0
0,17.65,133.66171031997246,0.0
0,17.7,106.95593585826155,0.0
0,17.75,47.65460120215567,0.0
0,17.8,57.7347484790385,0.0
0,17.85,69.3860890433192,0.0
0,17.9,101.00704443311359,0.0
0,17.95,140.88597607919618,0.0
0,18.0,71.37105337800881,0.0
0,18.05,49.55919396880259,0.0
0,18.1,75.5741185953332,0.0
0,18.15,52.0627187414611,0.0
0,18.2,75.76038723942585,0.0
0,18.25,81.22663206930252,0.0
0,18.3,91.36449289262504,0.0
0,18.35,120.69161852088207,0.0
0,18.4,88.55409660547764,0.0
0,18.45,93.11477898378357,0.0
0,18.5,99.27928490016492,0.0
0,18.55,104.96679040471341,0.0
0,18.6,164.4821247683129,0.0
0,18.65,141.88781881859006,0.0
0,18.7,93.05043905683532,0.0
0,18.75,88.11607130562265,0.0
0,18.8,48.83313771760187,0.0
0,18.85,79.19317195820001,0.0
0,18.9,135.19478559270735,0.0
0,18.95,122.1985521882975,0.0
0,19.0,103.6462167035998,0.0
0,19.05,81.66017518511241,0.0
0,19.1,94.08764861357842,0.0
0,19.15,106.61080649989185,0.0
0,19.2,103.18031451752309,0.0
0,19.25,127.4991320043448,0.0
0,19.3,119.65423591372954,0.0
0,19.35,103.90509009306759,0.0
0,19.4,108.26582528151859,0.0
0,19.45,103.62853981749468,0.0
0,19.5,134.07126394279683,0.0
0,19.55,169.8607926679918,0.0
0,19.6,164.82342768365535,0.0
0,19.65,140.2631081592865,0.0
0,19.7,104.58578218275292,0.0
0,19.75,84.79911807103208,0.0
0,19.8,107.73721633844929,0.0
0,19.85,173.2973197415211,0.0
0,19.9,168.12677775770374,0.0
0,19.95,116.04348137795174,0.0
0,20.0,125.31462869933544,0.0
0,20.05,72.09221397401767,0.0
0,20.1,84.22585502227798,0.0
0,20.15,157.67500604293667,0.0
0,20.2,126.64868632514023,0.0
0,20.25,138.50495242954267,0.0
0,20.3,124.00314775761402,0.0
0,20.35,111.20323614804836,0.0
0,20.4,148.53788578543256,0.0
0,20.45,131.4756767396791,0.0
0,20.5,159.99700654145417,0.0
0,20.55,166.08618147068196,0.0
0,20.6,145.8244796604912,0.0
0,20.65,163.59859140080076,0.0
0,20.7,135.14552428367566,0.0
0,20.75,146.17678350424077,0.0
0,20.8,172.83442012316712,0.0
0,20.85,122.25601188222892,0.0
0,20.9,148.37964288483101,0.0
0,20.95,154.56323327534216,0.0
0,21.0,59.8819875357744,0.0
0,21.05,115.1577716510485,0.0
0,21.1,164.45122914049506,0.0
0,21.15,151.64657176172494,0.0
0,21.2,201.3806035243576,0.0
0,21.25,139.23552710631066,0.0
0,21.3,124.27950651302636,0.0
0,21.35,162.78574497804118,0.0
0,21.4,132.26341108904782,0.0
0,21.45,178.18285860871723,0.0
0,21.5,200.28447074939615,0.0
0,21.55,197.68303885601838,0.0
0,21.6,169.48567472216197,0.0
0,21.65,137.1580551546905,0.0
0,21.7,184.47065636331945,0.0
0,21.75,151.97825822787468,0.0
0,21.8,138.53563246733864,0.0
0,21.85,156.9784848627708,0.0
0,21.9,130.09745400548155,0.0
0,21.95,134.54721039748503,0.0
0,22.0,114.81962211454181,0.0
0,22.05,161.72561813999647,0.0
0,22.1,185.9173138483387,0.0
0,22.15,142.41120858326948,0.0
0,22.2,174.1681821940434,0.0
0,22.25,162.43337622989267,0.0
0,22.3,155.4162516355162,0.0
0,22.35,175.12880164130482,0.0
0,22.4,162.5916629213236,0.0
0,22.45,165.16982691955081,0.0
0,22.5,145.5961186250928,0.0
0,22.55,152.99492677931934,0.0
0,22.6,149.28730763745128,0.0
0,22.65,139.96586560822166,0.0
0,22.7,193.64503373916943,0.0
0,22.75,173.1480325268052,0.0
0,22.8,141.2563069792478,0.0
0,22.85,186.90910285881733,0.0
0,22.9,190.29904439942757,0.0
0,22.95,146.80477188623755,0.0
0,23.0,126.57906510333099,0.0
0,23.05,153.3983167550146,0.0
0,23.1,161.01685335951333,0.0
0,23.15,136.34207877741906,0.0
0,23.2,146.11072912769708,0.0
0,23.25,169.65544294674294,0.0
0,23.3,174.4911006428536,0.0
0,23.35,174.99143728276243,0.0
0,23.4,175.49089678386403,0.0
0,23.45,194.2445213553382,0.0
0,23.5,186.00495611538332,0.0
0,23.55,147.62108504972468,0.0
0,23.6,174.53578739922108,0.0
0,23.65,201.58826798132475,0.0
0,23.7,192.52573027392188,0.0
0,23.75,183.41232190895454,0.0
0,23.8,146.73253207951382,0.0
0,23.85,145.6486901540836,0.0
0,23.9,170.718038848542,0.0
0,23.95,156.94456624057693,0.0
0,24.0,165.6361192062291,0.0
0,24.05,183.4060758734363,0.0
0,24.1,155.95998238662267,0.0
0,24.15,169.24686426070113,0.0
0,24.2,162.10954759077984,0.0
0,24.25,148.08815341780877,0.0
0,24.3,236.9333445383016,0.0
0,24.35,218.43341509158697,0.0
0,24.4,166.1260567706318,0.0
0,24.45,231.84393692353498,0.0
0,24.5,190.08757827699452,0.0
0,24.55,168.9647727164832,0.0
0,24.6,247.5288612924896,0.0
0,24.65,204.72357875462882,0.0
0,24.7,181.1432668639877,0.0
0,24.75,173.02980280158823,0.0
0,24.8,145.35435295831442,0.0
0,24.85,174.68120020867912,0.0
0,24.9,168.0557832093942,0.0
0,24.95,178.69431821392544,0.0
0,25.0,133.4282279675196,0.0
0,25.05,166.9354886873112,0.0
0,25.1,213.2566911932011,0.0
0,25.15,81.27595361685317,0.0
0,25.2,161.00320214133322,0.0
0,25.25,234.70703556765343,0.0
0,25.3,165.77548329217493,0.0
0,25.35,190.98445157833794,0.0
0,25.4,193.84063959961864,0.0
0,25.45,183.84402529941175,0.0
0,25.5,155.27216196756055,0.0
0,25.55,228.2988256863509,0.0
0,25.6,249.04566066436738,0.0
0,25.65,150.6937996345883,0.0
0,25.7,193.29430007179877,0.0
0,25.75,166.05149912074668,0.0
0,25.8,150.93018163554152,0.0
0,25.85,192.9731520952137,0.0
0,25.9,165.55067472533017,0.0
0,25.95,171.67084922589555,0.0
0,26.0,126.81208167451055,0.0
0,26.05,164.19559530665995,0.0
0,26.1,190.9906456249703,0.0
0,26.15,135.9599521277604,0.0
0,26.2,170.2638065173971,0.0
0,26.25,149.86398762353488,0.0
0,26.3,165.17894195500412,0.0
0,26.35,208.91199157455762,0.0
0,26.4,192.63830420811473,0.0
0,26.45,188.02169915526733,0.0
0,26.5,165.76587482023427,0.0
0,26.55,234.20504030750104,0.0
0,26.6,254.89747343047887,0.0
0,26.65,179.47499684361978,0.0
0,26.7,168.0123779325788,0.0
0,26.75,153.11663667807392,0.0
0,26.8,169.55760601112357,0.0
0,26.85,195.40756084573638,0.0
0,26.9,202.61412939368805,0.0
0,26.95,189.3680755886269,0.0
0,27.0,158.97696545619098,0.0
0,27.05,184.1298834840731,0.0
0,27.1,175.0593389459592,0.0
0,27.15,195.17012344848982,0.0
0,27.2,223.95748468114004,0.0
0,27.25,144.19025885496006,0.0
0,27.3,185.07756279752556,0.0
0,27.35,287.5421289861674,0.0
0,27.4,210.92709347873853,0.0
0,27.45,127.09989432448653,0.0
0,27.5,190.84502672579086,0.0
0,27.55,237.37881462185157,0.0
0,27.6,200.28758199543122,0.0
0,27.65,251.35815074178325,0.0
0,27.7,204.52882627098086,0.0
0,27.75,125.96920088508764,0.0
0,27.8,335.28509138906884,0.0
0,27.85,277.79332061376647,0.0
0,27.9,102.01761568859324,0.0
0,27.95,203.7295593000158,0.0
0,28.0,105.06981070745965,0.0
0,28.05,74.28007466967118,0.0
0,28.1,216.3369241684699,0.0
0,28.15,202.4985430532838,0.0
0,28.2,177.04913424409514,0.0
0,28.25,172.0122410902495,0.0
0,28.3,186.58984156281082,0.0
0,28.35,193.16584376519174,0.0
0,28.4,186.33321185804158,0.0
0,28.45,200.09488394214617,0.0
0,28.5,159.13356675287028,0.0
0,28.55,161.20348341803984,0.0
0,28.6,197.49108517826897,0.0
0,28.65,217.6518518625639,0.0
0,28.7,195.4289101506585,0.0
0,28.75,126.11867825438934,0.0
0,28.8,136.2964037972541,0.0
0,28.85,147.40799361937846,0.0
0,28.9,200.3203165215739,0.0
0,28.95,214.27616718273612,0.0
0,29.0,77.11115589971541,0.0
0,29.05,105.52134966129414,0.0
0,29.1,247.22708734189231,0.0
0,29.15,203.71197939449948,0.0
0,29.2,132.61259029125225,0.0
0,29.25,146.57737085322333,0.0
0,29.3,115.59903772123057,0.0
0,29.35,155.31025609079595,0.0
0,29.4,219.97090852974563,0.0
0,29.45,194.48999588331571,0.0
0,29.5,196.6213150587836,0.0
0,29.55,150.71714031140218,0.0
0,29.6,154.64438138223986,0.0
0,29.65,222.4818646163293,0.0
0,29.7,190.3403788740294,0.0
0,29.75,185.0411825200135,0.0
0,29.8,119.30864868773604,0.0
0,29.85,80.404497743483,0.0
0,29.9,270.61272486568595,0.0
0,29.95,238.32174583834427,0.0
0,30.0,112.56016804382145,0.0
0,30.05,211.83996986914835,0.0
0,30.1,147.53330547039306,0.0
0,30.15,147.7405171791394,0.0
0,30.2,221.12574613793123,0.0
0,30.25,123.73094285831326,0.0
0,30.3,161.51875237621545,0.0
0,30.35,175.85518141739325,0.0
0,30.4,180.7975626595859,0.0
0,30.45,256.4999200697426,0.0
0,30.5,212.42837176085072,0.0
0,30.55,183.3864907796464,0.0
0,30.6,137.24729313198273,0.0
0,30.65,161.1123970177116,0.0
0,30.7,251.4056092303936,0.0
0,30.75,154.87651716808452,0.0
0,30.8,94.25859998183734,0.0
0,30.85,153.364323308829,0.0
0,30.9,132.60938661914204,0.0
0,30.95,113.71832690160933,0.0
0,31.0,145.34845758971912,0.0
0,31.05,110.19776836739659,0.0
0,31.1,112.25368036708822,0.0
0,31.15,198.49779968477242,0.0
0,31.2,151.80234088334765,0.0
0,31.25,128.02122004584785,0.0
0,31.3,185.73454109463785,0.0
0,31.35,106.24938565251595,0.0
0,31.4,126.56476524938087,0.0
0,31.45,254.64011378426267,0.0
0,31.5,225.05838302818952,0.0
0,31.55,162.66454924686127,0.0
0,31.6,185.98607125043253,0.0
0,31.65,213.20531404383178,0.0
0,31.7,224.0470840325564,0.0
0,31.75,221.3705171449773,0.0
0,31.8,147.0938912602432,0.0
0,31.85,147.2517673595592,0.0
0,31.9,233.6502867031556,0.0
0,31.95,220.29587328386768,0.0
0,32.0,160.33420206899953,0.0
0,32.05,104.16441884470989,0.0
0,32.1,168.43298569544137,0.0
0,32.15,245.44014146256276,0.0
0,32.2,206.72397849249325,0.0
0,32.25,234.18785655587806,0.0
0,32.3,177.85739606796056,0.0
0,32.35,161.43977319145682,0.0
0,32.4,232.84960146753812,0.0
0,32.45,230.11830252715117,0.0
0,32.5,287.00527103640513,0.0
0,32.55,217.7910449624263,0.0
0,32.6,191.54797701189403,0.0
0,32.65,324.90365900220365,0.0
0,32.7,318.2896903362927,0.0
0,32.75,254.79074411692625,0.0
0,32.8,219.66517007525965,0.0
0,32.85,254.20017365207852,0.0
0,32.9,299.5795331046529,0.0
0,32.95,250.6491433581392,0.0
0,33.0,177.07291045816575,0.0
0,33.05,173.27762567812078,0.0
0,33.1,250.21136668727547,0.0
0,33.15,295.7033777768258,0.0
0,33.2,257.4626798153198,0.0
0,33.25,190.5807916273454,0.0
0,33.3,247.94594309822074,0.0
0,33.35,336.9557505859479,0.0
0,33.4,249.26398623614392,0.0
0,33.45,237.56885300578895,0.0
0,33.5,301.9810917707054,0.0
0,33.55,216.11629679505327,0.0
0,33.6,210.3193144008077,0.0
0,33.65,316.377636249945,0.0
0,33.7,315.56681625880543,0.0
0,33.75,235.48914758540155,0.0
0,33.8,247.52334181098675,0.0
0,33.85,320.0528789292934,0.0
0,33.9,269.6298808385229,0.0
0,33.95,223.13414097335826,0.0
0,34.0,229.21679763417083,0.0
0,34.05,209.48054150634096,0.0
0,34.1,275.1671928148567,0.0
0,34.15,322.0149534404607,0.0
0,34.2,240.64462595452133,0.0
0,34.25,188.05775095006493,0.0
0,34.3,228.94710504469535,0.0
0,34.35,254.9332452050838,0.0
0,34.4,260.02899644936565,0.0
0,34.45,271.09951513807584,0.0
0,34.5,204.48645224932324,0.0
0,34.55,151.7821356227957,0.0
0,34.6,230.58939818790745,0.0
0,34.65,270.5607684621382,0.0
0,34.7,240.75806519434573,0.0
0,34.75,200.96623669852897,0.0
0,34.8,134.2223339699999,0.0
0,34.85,204.1315635534186,0.0
0,34.9,224.17339091267385,0.0
0,34.95,134.43099594532885,0.0
0,35.0,152.46702115411946,0.0
0,35.05,92.62868896209933,0.0
0,35.1,93.68478806397266,0.0
0,35.15,203.60721858446144,0.0
0,35.2,190.6933218276641,0.0
0,35.25,152.79727846178798,0.0
0,35.3,106.89608998883003,0.0
0,35.35,132.93300772216074,0.0
0,35.4,243.92554104919074,0.0
0,35.45,280.97437167854406,0.0
0,35.5,193.0759104569332,0.0
0,35.55,141.149517144034,0.0
0,35.6,246.17711254647293,0.0
0,35.65,245.23462183211043,0.0
0,35.7,217.29288716709462,0.0
0,35.75,253.34152261239802,0.0
0,35.8,102.39852482041017,0.0
0,35.85,84.44336462852493,0.0
0,35.9,186.48613994750923,0.0
0,35.95,108.52909088134766,0.0
0,36.0,142.57115173339844,0.0
0,36.05,194.6132049560547,0.0
0,36.1,123.65525817871094,0.0
0,36.15,165.6973114013672,0.0
0,36.2,228.7393798828125,0.0
0,36.25,173.78143310546875,0.0
0,36.3,120.823486328125,0.0
0,36.35,155.86553955078125,0.0
0,36.4,233.9075927734375,0.0
0,36.45,232.94964599609375,0.0
0,36.5,139.99171447753906,0.0
0,36.55,176.0337677001953,0.0
0,36.6,174.07582092285156,0.0
0,36.65,114.11787414550781,0.0
0,36.7,234.15994262695312,0.0
0,36.75,208.20199584960938,0.0
0,36.8,96.24404907226562,0.0
0,36.85,129.28610229492188,0.0
0,36.9,157.32815551757812,0.0
0,36.95,164.37020874023438,0.0
0,37.0,165.41226196289062,0.0
0,37.05,169.45433044433594,0.0
0,37.1,102.49638366699219,0.0
0,37.15,56.53843688964844,0.0
0,37.2,165.5804901123047,0.0
0,37.25,199.62255859375,0.0
0,37.3,144.66461181640625,0.0
0,37.35,182.7066650390625,0.0
0,37.4,126.74871826171875,0.0
0,37.45,97.790771484375,0.0
0,37.5,226.83282470703125,0.0
0,37.55,188.8748779296875,0.0
0,37.6,142.9169464111328,0.0
0,37.65,205.95899963378906,0.0
0,37.7,187.0010528564453,0.0
0,37.75,174.04310607910156,0.0
0,37.8,157.08517456054688,0.0
0,37.85,134.12722778320312,0.0
0,37.9,113.16928100585938,0.0
0,37.95,139.21133422851562,0.0
0,38.0,161.25338745117188,0.0
0,38.05,38.295448303222656,0.0
0,38.1,46.337501525878906,0.0
0,38.15,86.37956237792969,0.0
0,38.2,107.42161560058594,0.0
0,38.25,259.46368408203125,0.0
0,38.3,216.5057373046875,0.0
0,38.35,138.54779052734375,0.0
0,38.4,147.58984375,0.0
0,38.45,171.63189697265625,0.0
0,38.5,221.6739501953125,0.0
0,38.55,196.71600341796875,0.0
